location_country,date_year,gross_enrolment_ratio_tertiary_both_sexes_percent
Chad,1998,0.730960011
Chad,2000,0.831040025
Chad,2001,0.825290024
Chad,2003,0.922919989
Chad,2004,1.206529975
Chad,2005,1.420560002
Chad,2008,1.945860028
Chad,2009,2.013149977
Chad,2010,2.101419926
Chad,2011,2.220989943
Chad,2014,3.445389986
Chile,1970,8.982310295
Chile,1971,11.1577301
Chile,1972,13.55039978
Chile,1973,15.09961033
Chile,1974,14.5214901
Chile,1975,14.60657978
Chile,1976,12.79343033
Chile,1977,12.30185986
Chile,1978,11.97340965
Chile,1979,11.40606976
Chile,1980,12.77612972
Chile,1982,13.40067005
Chile,1983,14.85859966
Chile,1984,15.46105003
Chile,1985,15.9152298
Chile,1986,17.02347946
Chile,1987,17.64481926
Chile,1988,18.4041996
Chile,1991,20.88331985
Chile,1992,23.9566803
Chile,1993,26.40921021
Chile,1994,27.46031952
Chile,1995,28.31517029
Chile,1996,30.44474983
Chile,1997,31.63080025
Chile,1998,33.76573944
Chile,1999,37.30878067
Chile,2000,37.14741898
Chile,2002,41.74811935
Chile,2003,44.59429169
Chile,2004,44.75780869
Chile,2005,49.99465179
Chile,2006,48.61949921
Chile,2007,54.31214905
Chile,2008,57.25669098
Chile,2009,61.87060165
Chile,2010,69.67411041
Chile,2011,75.04631042
Chile,2012,79.44690704
Chile,2013,83.81643677
Chile,2014,86.63069916
Chile,2015,88.5772934
China,1970,0.131139994
China,1973,0.212300003
China,1974,0.347900003
China,1975,0.488460004
China,1976,0.578970015
China,1977,0.652999997
China,1978,0.723950028
China,1979,0.988740027
China,1980,1.155030012
China,1981,1.818240047
China,1984,2.052690029
China,1985,2.475470066
China,1986,3.016839981
China,1987,3.157269955
China,1988,3.12477994
China,1989,3.032429934
China,1990,3.012470007
China,1991,2.93091011
China,1992,2.843889952
China,1993,2.93091011
China,1994,3.666640043
China,1995,4.461070061
China,1996,4.996650219
China,1997,5.450910091
China,1998,5.975880146
China,1999,6.509950161
China,2000,7.720479965
China,2001,9.951310158
China,2002,12.79104042
China,2003,15.63580036
China,2004,17.91102982
China,2005,19.3358593
China,2006,20.4976902
China,2007,20.84453011
China,2008,20.93997955
China,2009,22.51596069
China,2010,23.94791985
China,2011,24.87281036
China,2012,27.18442917
China,2013,30.16206932
China,2014,39.39038849
China,2015,43.39176941
Colombia,1970,3.984790087
Colombia,1971,4.431429863
Colombia,1972,5.00469017
Colombia,1973,5.398980141
Colombia,1974,5.936620235
Colombia,1975,6.830200195
Colombia,1976,7.381959915
Colombia,1977,8.413160324
Colombia,1978,8.722330093
Colombia,1979,8.931440353
Colombia,1980,8.763520241
Colombia,1981,9.987700462
Colombia,1982,10.24977016
Colombia,1983,10.57332993
Colombia,1984,10.95176029
Colombia,1985,11.07277012
Colombia,1986,11.64251041
Colombia,1987,12.04423046
Colombia,1988,12.71378994
Colombia,1989,13.32588959
Colombia,1990,13.87662029
Colombia,1991,14.69287968
Colombia,1992,15.42356968
Colombia,1993,15.65476036
Colombia,1994,16.20476913
Colombia,1995,16.14718056
Colombia,1996,17.27684975
Colombia,1997,20.27734947
Colombia,1998,22.64175034
Colombia,1999,22.17126083
Colombia,2000,23.19449997
Colombia,2001,23.92045975
Colombia,2002,23.96557045
Colombia,2004,26.61447906
Colombia,2005,29.18512917
Colombia,2006,31.33164024
Colombia,2007,32.63217163
Colombia,2008,35.24565125
Colombia,2009,37.07862854
Colombia,2010,39.40909958
Colombia,2011,43.50296021
Colombia,2012,46.21575165
Colombia,2013,50.1038208
Colombia,2014,53.27893829
Colombia,2015,55.65726852
Comoros,1990,0.686140001
Comoros,1992,0.603929996
Comoros,1993,0.603359997
Comoros,1996,0.834990025
Comoros,1999,1.336740017
Comoros,2000,1.41455996
Comoros,2003,3.016330004
Comoros,2007,4.053860188
Comoros,2009,5.800899982
Comoros,2010,5.699810028
Comoros,2011,7.909150124
Comoros,2012,8.599889755
Comoros,2013,8.682629585
Comoros,2014,8.928420067
Congo,1971,1.594490051
Congo,1972,1.280060053
Congo,1973,1.750010014
Congo,1974,2.070839882
Congo,1975,2.341569901
Congo,1976,2.446219921
Congo,1977,2.768170118
Congo,1978,3.242619991
Congo,1979,3.755209923
Congo,1980,4.561709881
Congo,1981,4.666860104
Congo,1982,5.518670082
Congo,1983,5.654910088
Congo,1984,5.760439873
Congo,1985,5.809130192
Congo,1986,5.731910229
Congo,1987,5.707709789
Congo,1988,6.035620213
Congo,1989,4.992300034
Congo,1990,4.903699875
Congo,1991,4.812679768
Congo,1992,5.244599819
Congo,1993,5.800720215
Congo,1999,3.657850027
Congo,2000,5.188980103
Congo,2001,4.343570232
Congo,2002,3.881779909
Congo,2003,3.885360003
Congo,2009,6.553949833
Congo,2011,9.11577034
Congo,2012,10.4394598
Congo,2013,9.718799591
Costa Rica,1970,8.774629593
Costa Rica,1971,9.787420273
Costa Rica,1972,10.5792799
Costa Rica,1973,11.69289017
Costa Rica,1978,21.08419037
Costa Rica,1979,21.36199951
Costa Rica,1980,20.7007103
Costa Rica,1981,21.3693409
Costa Rica,1982,20.90645981
Costa Rica,1983,20.54421997
Costa Rica,1984,20.7990799
Costa Rica,1985,21.90788078
Costa Rica,1986,22.87523079
Costa Rica,1987,24.73472023
Costa Rica,1988,24.73263931
Costa Rica,1989,26.40582085
Costa Rica,1990,26.74859047
Costa Rica,1991,28.8771801
Costa Rica,1992,31.40509033
Costa Rica,2004,27.28141975
Costa Rica,2011,47.17974091
Costa Rica,2012,49.32474136
Costa Rica,2013,50.00852966
Costa Rica,2014,53.03828049
Costa Rica,2015,53.62966156
Cote d'Ivoire,1971,1.012770057
Cote d'Ivoire,1972,1.036579967
Cote d'Ivoire,1973,1.234850049
Cote d'Ivoire,1974,1.285179973
Cote d'Ivoire,1976,1.374619961
Cote d'Ivoire,1977,1.592489958
Cote d'Ivoire,1978,1.776460052
Cote d'Ivoire,1979,2.063250065
Cote d'Ivoire,1980,2.268280029
Cote d'Ivoire,1981,2.943039894
Cote d'Ivoire,1982,2.681809902
Cote d'Ivoire,1984,2.452480078
Cote d'Ivoire,1985,2.434200048
Cote d'Ivoire,1987,2.682529926
Cote d'Ivoire,1992,2.752850056
Cote d'Ivoire,1993,3.310329914
Cote d'Ivoire,1994,4.17027998
Cote d'Ivoire,1995,4.176929951
Cote d'Ivoire,1997,6.479859829
Cote d'Ivoire,1999,6.643380165
Cote d'Ivoire,2007,9.418549538
Cote d'Ivoire,2008,8.91781044
Cote d'Ivoire,2009,8.778490067
Cote d'Ivoire,2010,8.069169998
Cote d'Ivoire,2011,3.599329948
Cote d'Ivoire,2013,8.617699623
Cote d'Ivoire,2014,8.680210114
Cote d'Ivoire,2015,9.155269623
Croatia,1981,17.85775948
Croatia,1986,16.25221062
Croatia,1990,21.35001945
Croatia,1991,22.44331932
Croatia,1992,21.85865021
Croatia,1993,24.44326019
Croatia,1994,26.05437088
Croatia,1995,26.23501968
Croatia,1996,27.79442024
Croatia,1997,27.68273926
Croatia,1998,29.36363983
Croatia,1999,31.70178032
Croatia,2000,32.38159943
Croatia,2001,35.13301849
Croatia,2002,37.91397095
Croatia,2003,40.76137161
Croatia,2004,42.04595184
Croatia,2005,44.752491
Croatia,2006,45.585289
Croatia,2007,47.23212051
Croatia,2008,49.33739853
Croatia,2009,49.1482811
Croatia,2010,54.67232132
Croatia,2011,58.17230988
Croatia,2012,61.66720963
Croatia,2013,66.95503235
Croatia,2014,69.54415131
Croatia,2015,69.05249023
Cuba,1971,3.710050106
Cuba,1972,4.980460167
Cuba,1973,6.325719833
Cuba,1974,6.999949932
Cuba,1975,8.480139732
Cuba,1976,10.28592968
Cuba,1977,13.52540016
Cuba,1978,15.65659046
Cuba,1979,16.39911079
Cuba,1980,16.94816971
Cuba,1981,16.17398071
Cuba,1982,16.11424065
Cuba,1983,15.74985027
Cuba,1984,16.80586052
Cuba,1985,18.05867958
Cuba,1986,19.9155407
Cuba,1987,21.9482193
Cuba,1988,22.65875053
Cuba,1989,21.76705933
Cuba,1990,21.12830925
Cuba,1991,21.16641998
Cuba,1992,19.71936035
Cuba,1993,17.73106003
Cuba,1994,16.3094902
Cuba,1995,13.74732018
Cuba,1996,12.8764801
Cuba,1997,12.82907009
Cuba,1998,13.12514973
Cuba,1999,20.63830948
Cuba,2000,22.36265945
Cuba,2001,25.57953072
Cuba,2002,27.35268021
Cuba,2003,33.14498901
Cuba,2004,54.39498138
Cuba,2005,62.86386108
Cuba,2006,87.65174103
Cuba,2007,107.4469681
Cuba,2008,119.7787476
Cuba,2009,116.8554916
Cuba,2010,97.05809784
Cuba,2011,82.49691772
Cuba,2012,64.45275116
Cuba,2013,49.39965057
Cuba,2014,40.99975967
Cuba,2015,36.28039932
Curacao,2013,20.31263924
Cyprus,1971,1.300660014
Cyprus,1972,1.460379958
Cyprus,1973,1.599179983
Cyprus,1974,1.42482996
Cyprus,1978,1.712669969
Cyprus,1979,2.196460009
Cyprus,1980,2.24612999
Cyprus,1981,2.868340015
Cyprus,1982,3.028860092
Cyprus,1983,2.800849915
Cyprus,1984,3.405329943
Cyprus,1985,3.964230061
Cyprus,1986,4.834849834
Cyprus,1987,5.429480076
Cyprus,1988,6.755099773
Cyprus,1989,7.934470177
Cyprus,1990,9.027239799
Cyprus,1991,10.12467003
Cyprus,1992,9.246979713
Cyprus,1993,14.07258034
Cyprus,1994,15.02812958
Cyprus,1995,17.01656914
Cyprus,1996,19.17955971
Cyprus,1997,20.93540001
Cyprus,1999,21.0324192
Cyprus,2000,19.56232071
Cyprus,2001,21.61252022
Cyprus,2002,25.1022892
Cyprus,2003,31.9636097
Cyprus,2004,35.86368942
Cyprus,2005,33.22082138
Cyprus,2006,33.41991043
Cyprus,2007,36.17380905
Cyprus,2008,42.61800003
Cyprus,2009,52.00389099
Cyprus,2010,48.31158066
Cyprus,2011,46.53973007
Cyprus,2012,45.86359024
Cyprus,2013,47.52524185
Cyprus,2014,53.10435104
Cyprus,2015,60.10123062
Czechia,1971,8.923729897
Czechia,1972,8.416090012
Czechia,1973,8.496749878
Czechia,1974,9.21971035
Czechia,1975,10.21494961
Czechia,1976,11.42570019
Czechia,1977,13.09622955
Czechia,1978,14.60198021
Czechia,1979,15.33880997
Czechia,1980,16.3288002
Czechia,1981,17.07366943
Czechia,1982,17.34594917
Czechia,1983,17.23053932
Czechia,1984,16.66082001
Czechia,1985,16.32967949
Czechia,1986,16.15712929
Czechia,1987,16.46445084
Czechia,1988,16.4979496
Czechia,1989,16.31851959
Czechia,1990,16.16942024
Czechia,1991,16.07747078
Czechia,1992,14.59228039
Czechia,1993,14.40950012
Czechia,1994,19.43223
Czechia,1995,20.61907959
Czechia,1996,21.55574036
Czechia,1997,23.29133987
Czechia,1998,23.7981205
Czechia,1999,25.53906059
Czechia,2000,28.4217701
Czechia,2001,30.05195045
Czechia,2002,34.52164841
Czechia,2003,37.09241104
Czechia,2004,43.82500076
Czechia,2005,48.4405899
Czechia,2006,50.22108841
Czechia,2007,54.25680923
Czechia,2008,58.14141083
Czechia,2009,61.14725876
Czechia,2010,64.01898193
Czechia,2011,65.64874268
Czechia,2012,65.86196899
Czechia,2013,65.37744141
Czechia,2014,66.01725769
Czechia,2015,64.96671295
Democratic Republic of Congo,1971,0.664919972
Democratic Republic of Congo,1972,0.79531002
Democratic Republic of Congo,1973,0.837029994
Democratic Republic of Congo,1974,0.937659979
Democratic Republic of Congo,1975,1.046190023
Democratic Republic of Congo,1976,1.20077002
Democratic Republic of Congo,1977,1.202690005
Democratic Republic of Congo,1978,1.235700011
Democratic Republic of Congo,1979,1.254330039
Democratic Republic of Congo,1980,1.141720057
Democratic Republic of Congo,1981,1.18129003
Democratic Republic of Congo,1982,1.369609952
Democratic Republic of Congo,1983,1.289800048
Democratic Republic of Congo,1984,1.471979976
Democratic Republic of Congo,1985,1.442289948
Democratic Republic of Congo,1986,1.481359959
Democratic Republic of Congo,1987,1.614189982
Democratic Republic of Congo,1988,1.812469959
Democratic Republic of Congo,1989,2.046750069
Democratic Republic of Congo,1990,2.149800062
Democratic Republic of Congo,1991,2.501909971
Democratic Republic of Congo,1995,2.518970013
Democratic Republic of Congo,1999,1.460520029
Democratic Republic of Congo,2006,4.385019779
Democratic Republic of Congo,2007,4.392479897
Democratic Republic of Congo,2008,5.505159855
Democratic Republic of Congo,2009,6.502570152
Democratic Republic of Congo,2011,7.814499855
Democratic Republic of Congo,2012,7.922460079
Democratic Republic of Congo,2013,6.640759945
Denmark,1971,18.85828972
Denmark,1972,22.06874084
Denmark,1973,25.37405968
Denmark,1974,27.66629028
Denmark,1975,28.54542923
Denmark,1976,30.06052017
Denmark,1977,30.17592049
Denmark,1978,31.94282913
Denmark,1979,28.27469063
Denmark,1980,28.38110924
Denmark,1981,28.27249908
Denmark,1982,27.96577072
Denmark,1983,28.56130028
Denmark,1984,28.77197075
Denmark,1985,28.83612061
Denmark,1986,29.1119194
Denmark,1987,29.63172913
Denmark,1988,30.61252022
Denmark,1989,31.87900925
Denmark,1990,34.12242126
Denmark,1991,36.48846054
Denmark,1992,38.66210938
Denmark,1993,42.74794006
Denmark,1994,44.68537903
Denmark,1995,45.47640991
Denmark,1996,47.83076859
Denmark,1998,52.48291016
Denmark,1999,55.84922028
Denmark,2000,57.2492981
Denmark,2001,60.02825928
Denmark,2002,63.53427124
Denmark,2003,67.53456116
Denmark,2004,74.43656921
Denmark,2005,80.42349243
Denmark,2006,79.06494141
Denmark,2007,78.58489227
Denmark,2008,75.70343781
Denmark,2009,74.30094147
Denmark,2010,73.61965179
Denmark,2011,76.80114746
Denmark,2012,79.25263214
Denmark,2013,81.23703003
Denmark,2014,81.51647186
Denmark,2015,82.78697205
Djibouti,1976,0
Djibouti,1981,0
Djibouti,1986,0
Djibouti,1991,0
Djibouti,1992,0.093790002
Djibouti,1993,0.10605
Djibouti,1994,0.12782
Djibouti,1996,0.209629998
Djibouti,1997,0.249190003
Djibouti,1999,0.251850009
Djibouti,2000,0.268000007
Djibouti,2001,0.69283998
Djibouti,2002,1.021319985
Djibouti,2003,1.281039953
Djibouti,2004,1.597790003
Djibouti,2005,2.335350037
Djibouti,2006,2.55279994
Djibouti,2007,2.756020069
Djibouti,2008,2.756370068
Djibouti,2009,3.437510014
Djibouti,2010,3.441509962
Djibouti,2011,4.985060215
Dominica,1981,0.741699994
Dominica,1984,0.683319986
Dominica,1985,0.712930024
Dominica,1989,0.84179002
Dominica,1991,5.887989998
Dominica,1992,9.464900017
Dominica,1993,7.22495985
Dominican Republic,1971,6.275320053
Dominican Republic,1972,7.647280216
Dominican Republic,1973,8.241270065
Dominican Republic,1975,8.921010017
Dominican Republic,1986,18.71137047
Dominican Republic,1997,22.56204987
Dominican Republic,2003,33.32450867
Dominican Republic,2012,46.72692871
Dominican Republic,2014,47.51575851
Dominican Republic,2015,50.11639023
East Asia and Pacific,1970,3.154540062
East Asia and Pacific,1971,3.04715991
East Asia and Pacific,1972,3.155800104
East Asia and Pacific,1973,3.243449926
East Asia and Pacific,1974,3.513950109
East Asia and Pacific,1975,3.813299894
East Asia and Pacific,1976,4.097360134
East Asia and Pacific,1977,4.293190002
East Asia and Pacific,1978,4.653699875
East Asia and Pacific,1979,5.071320057
East Asia and Pacific,1980,5.372630119
East Asia and Pacific,1981,5.782820225
East Asia and Pacific,1982,6.2260499
East Asia and Pacific,1983,6.427609921
East Asia and Pacific,1984,6.741849899
East Asia and Pacific,1985,7.00248003
East Asia and Pacific,1986,7.183110237
East Asia and Pacific,1987,7.318940163
East Asia and Pacific,1988,7.219130039
East Asia and Pacific,1989,7.328320026
East Asia and Pacific,1990,7.390540123
East Asia and Pacific,1991,7.548220158
East Asia and Pacific,1992,7.698420048
East Asia and Pacific,1993,8.431139946
East Asia and Pacific,1994,9.424559593
East Asia and Pacific,1995,10.35109997
East Asia and Pacific,1996,11.26177979
East Asia and Pacific,1997,12.38469982
East Asia and Pacific,1998,13.19882965
East Asia and Pacific,1999,14.34922028
East Asia and Pacific,2000,15.48797035
East Asia and Pacific,2001,17.06562042
East Asia and Pacific,2002,19.0017395
East Asia and Pacific,2003,20.82287979
East Asia and Pacific,2004,22.33647919
East Asia and Pacific,2005,23.31907082
East Asia and Pacific,2006,24.02511978
East Asia and Pacific,2007,24.46571922
East Asia and Pacific,2008,24.98200989
East Asia and Pacific,2009,26.39163017
East Asia and Pacific,2010,27.77983093
East Asia and Pacific,2011,29.03096962
East Asia and Pacific,2012,31.09248924
East Asia and Pacific,2013,33.30796051
East Asia and Pacific,2014,39.14772034
East Asia and Pacific (excluding high-income countries),1970,1.434120059
East Asia and Pacific (excluding high-income countries),1971,1.420269966
East Asia and Pacific (excluding high-income countries),1972,1.454669952
East Asia and Pacific (excluding high-income countries),1973,1.507369995
East Asia and Pacific (excluding high-income countries),1974,1.694380045
East Asia and Pacific (excluding high-income countries),1975,1.894099951
East Asia and Pacific (excluding high-income countries),1976,2.068979979
East Asia and Pacific (excluding high-income countries),1977,2.232259989
East Asia and Pacific (excluding high-income countries),1978,2.495239973
East Asia and Pacific (excluding high-income countries),1979,2.935930014
East Asia and Pacific (excluding high-income countries),1980,3.240190029
East Asia and Pacific (excluding high-income countries),1981,3.67843008
East Asia and Pacific (excluding high-income countries),1982,4.125380039
East Asia and Pacific (excluding high-income countries),1983,4.291629791
East Asia and Pacific (excluding high-income countries),1984,4.582339764
East Asia and Pacific (excluding high-income countries),1985,4.86330986
East Asia and Pacific (excluding high-income countries),1986,5.101059914
East Asia and Pacific (excluding high-income countries),1987,5.251629829
East Asia and Pacific (excluding high-income countries),1988,5.114349842
East Asia and Pacific (excluding high-income countries),1989,5.211239815
East Asia and Pacific (excluding high-income countries),1990,5.210380077
East Asia and Pacific (excluding high-income countries),1991,5.28083992
East Asia and Pacific (excluding high-income countries),1992,5.311620235
East Asia and Pacific (excluding high-income countries),1993,5.505599976
East Asia and Pacific (excluding high-income countries),1994,6.245530128
East Asia and Pacific (excluding high-income countries),1995,7.032599926
East Asia and Pacific (excluding high-income countries),1996,7.729199886
East Asia and Pacific (excluding high-income countries),1997,8.619970322
East Asia and Pacific (excluding high-income countries),1998,9.425519943
East Asia and Pacific (excluding high-income countries),1999,10.46051025
East Asia and Pacific (excluding high-income countries),2000,11.49357033
East Asia and Pacific (excluding high-income countries),2001,13.09436035
East Asia and Pacific (excluding high-income countries),2002,15.0710001
East Asia and Pacific (excluding high-income countries),2003,17.07506943
East Asia and Pacific (excluding high-income countries),2004,18.73700905
East Asia and Pacific (excluding high-income countries),2005,19.90203094
East Asia and Pacific (excluding high-income countries),2006,20.75941086
East Asia and Pacific (excluding high-income countries),2007,21.3263607
East Asia and Pacific (excluding high-income countries),2008,21.86499977
East Asia and Pacific (excluding high-income countries),2009,23.35257912
East Asia and Pacific (excluding high-income countries),2010,24.74809074
East Asia and Pacific (excluding high-income countries),2011,25.90497971
